0.0000077212,0.0000064347,0.0000054953
0.0000077212,0.0000064542,0.0000054953
0.0000077212,0.0000064645,0.0000054953
0.0000077212,0.0000064930,0.0000054953
0.0000077212,0.0000065300,0.0000054953
0.0000077212,0.0000065558,0.0000054953
0.0000077212,0.0000066149,0.0000057404
0.0000077212,0.0000066227,0.0000057404
0.0000077212,0.0000066178,0.0000057404
0.0000077212,0.0000066092,0.0000057404
0.0000077212,0.0000066625,0.0000058043
0.0000077212,0.0000066863,0.0000058043
0.0000077212,0.0000066842,0.0000056397
0.0000078595,0.0000067421,0.0000058247
0.0000078595,0.0000067442,0.0000058247
0.0000078595,0.0000067474,0.0000058247
0.0000078595,0.0000067523,0.0000058247
0.0000078595,0.0000067882,0.0000058247
0.0000078595,0.0000067834,0.0000054219
0.0000078595,0.0000067928,0.0000054219
0.0000078595,0.0000068339,0.0000054219
0.0000078595,0.0000068594,0.0000054219
0.0000078595,0.0000068344,0.0000054219
0.0000078595,0.0000068241,0.0000054219
0.0000078595,0.0000068393,0.0000054219
0.0000078595,0.0000069027,0.0000054219
0.0000078595,0.0000068875,0.0000054219
0.0000078595,0.0000069103,0.0000054219
0.0000078595,0.0000069179,0.0000054219
0.0000078595,0.0000069415,0.0000054219
0.0000078595,0.0000069617,0.0000054219
0.0000078595,0.0000070232,0.0000058045
0.0000078595,0.0000070255,0.0000058045
0.0000078595,0.0000070847,0.0000058045
0.0000078595,0.0000071211,0.0000058045
0.0000078595,0.0000071726,0.0000058045
0.0000078595,0.0000071530,0.0000058045
0.0000078595,0.0000071537,0.0000058484
0.0000078595,0.0000071623,0.0000058484
0.0000078595,0.0000072053,0.0000058484
0.0000078595,0.0000071903,0.0000058484
0.0000078595,0.0000071705,0.0000058484
0.0000078595,0.0000071394,0.0000058484
0.0000078595,0.0000071887,0.0000058484
0.0000078595,0.0000072689,0.0000060882
0.0000078595,0.0000073290,0.0000060882
0.0000078595,0.0000073713,0.0000060882
0.0000078595,0.0000073760,0.0000061849
0.0000078595,0.0000073684,0.0000060954
0.0000078595,0.0000074143,0.0000060954
0.0000078595,0.0000074347,0.0000060954
0.0000078595,0.0000074442,0.0000060954
0.0000078595,0.0000074847,0.0000060954
0.0000078595,0.0000074765,0.0000060954
0.0000078595,0.0000074367,0.0000060745
0.0000078595,0.0000075062,0.0000060954
0.0000078595,0.0000074928,0.0000060954
0.0000078595,0.0000075257,0.0000060954
0.0000078595,0.0000075200,0.0000061849
0.0000078595,0.0000075137,0.0000059986
0.0000078595,0.0000074713,0.0000059273
0.0000078595,0.0000074530,0.0000056790
0.0000078595,0.0000075007,0.0000056790
0.0000078595,0.0000074859,0.0000056790
0.0000078595,0.0000074597,0.0000056790
0.0000078595,0.0000074513,0.0000056790
0.0000078595,0.0000073949,0.0000056790
0.0000078595,0.0000074526,0.0000056790
0.0000078595,0.0000074689,0.0000060194
0.0000078595,0.0000074239,0.0000057514
0.0000078595,0.0000073709,0.0000057514
0.0000078595,0.0000073963,0.0000057514
0.0000078595,0.0000073742,0.0000057514
0.0000078595,0.0000073678,0.0000057514
0.0000078595,0.0000073609,0.0000055611
0.0000078595,0.0000074391,0.0000055611
0.0000078595,0.0000074574,0.0000058342
0.0000078595,0.0000074476,0.0000058342
0.0000078595,0.0000074467,0.0000058342
0.0000078595,0.0000074995,0.0000058342
0.0000078595,0.0000074799,0.0000058342
0.0000078595,0.0000075165,0.0000058342
0.0000078595,0.0000075577,0.0000061455
0.0000078595,0.0000075315,0.0000062266
0.0000078595,0.0000074878,0.0000059142
0.0000078595,0.0000075506,0.0000062266
0.0000078595,0.0000075136,0.0000057506
0.0000078595,0.0000075750,0.0000057506
0.0000078595,0.0000075265,0.0000057506
0.0000078595,0.0000075024,0.0000055909
0.0000078595,0.0000075111,0.0000055909
0.0000078595,0.0000075654,0.0000055909
0.0000078595,0.0000074953,0.0000052035
0.0000078595,0.0000075407,0.0000052035
0.0000078595,0.0000076241,0.0000060030
0.0000078595,0.0000075951,0.0000055935
0.0000078595,0.0000075590,0.0000055935
0.0000078595,0.0000075994,0.0000055935
0.0000078595,0.0000075313,0.0000055935
0.0000078595,0.0000075329,0.0000055935
0.0000078595,0.0000075290,0.0000055935
0.0000078595,0.0000074990,0.0000055935
0.0000078595,0.0000075054,0.0000055935
0.0000078595,0.0000075286,0.0000055935
0.0000078595,0.0000074980,0.0000055935
0.0000078595,0.0000074925,0.0000060030
0.0000078595,0.0000075465,0.0000060410
0.0000078595,0.0000075227,0.0000060410
0.0000078595,0.0000074780,0.0000057033
0.0000078595,0.0000074919,0.0000057033
0.0000078595,0.0000074404,0.0000055336
0.0000078595,0.0000074145,0.0000055336
0.0000078595,0.0000073749,0.0000055336
0.0000078595,0.0000073852,0.0000055336
0.0000078595,0.0000073871,0.0000057033
0.0000078595,0.0000074347,0.0000057033
0.0000078595,0.0000074023,0.0000057033
0.0000078595,0.0000073871,0.0000057033
0.0000078595,0.0000074620,0.0000059252
0.0000078595,0.0000075370,0.0000061548
0.0000078595,0.0000075647,0.0000061548
0.0000078595,0.0000075154,0.0000061548
0.0000078595,0.0000074821,0.0000059460
0.0000078595,0.0000074653,0.0000059460
0.0000078595,0.0000074404,0.0000059460
0.0000078595,0.0000074411,0.0000059173
0.0000078595,0.0000074679,0.0000059775
0.0000078595,0.0000074535,0.0000059330
0.0000078595,0.0000074639,0.0000060655
0.0000078595,0.0000074702,0.0000060655
0.0000078595,0.0000075291,0.0000060655
0.0000078595,0.0000075070,0.0000057268
0.0000078595,0.0000074743,0.0000057268
0.0000078595,0.0000074624,0.0000057268
0.0000078595,0.0000074679,0.0000057268
0.0000078595,0.0000074435,0.0000054798
0.0000078595,0.0000074492,0.0000056484
0.0000078595,0.0000074615,0.0000056484
0.0000078595,0.0000074209,0.0000056484
0.0000078595,0.0000074173,0.0000056484
0.0000078595,0.0000073732,0.0000056484
0.0000078595,0.0000073566,0.0000056484
0.0000078595,0.0000073648,0.0000056484
0.0000078595,0.0000073571,0.0000056484
0.0000078595,0.0000073716,0.0000056484
0.0000078595,0.0000073849,0.0000055894
0.0000078595,0.0000073328,0.0000055894
0.0000078595,0.0000073209,0.0000055894
0.0000078595,0.0000073141,0.0000055894
0.0000078595,0.0000073167,0.0000055894
0.0000078595,0.0000073791,0.0000055894
0.0000078595,0.0000073453,0.0000055894
